txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00004144,25-06-2026,BIL/ONL/300000004089/AHP,,16711.65,1147549306.14,S52588867,ICICI
TXN00004145,29/06/26,NEFT-HDFC0002341-TIRUPUR ENGINEERING PVT LTD-5667283187,,169298.63,1147718604.77,8386719231,HDFC
TXN00004146,05-08-2026,BIL/ONL/300000004091/MTA,,83209.90,1147801814.67,S22800463,ICICI
TXN00004147,25-07-2026,NEFT-ICICR52023081682-BELGAUM DIAGNOSTICS LIMITED,,85113.90,1147886928.57,S97673059,ICICI
TXN00004148,02/06/26,NEFT-HDFC0002341-DEHRADUN DISTRIBUTORS PRIVATE LIMITED-4840135030,,335862.56,1148222791.13,6168344036,HDFC
TXN00004149,23-06-2026,UPI/2455541491/Payment from/trichytran@apl/HDFC,,74367.00,1148297158.13,S39604487,ICICI
TXN00004150,18-06-2026,RTGS/ICICR52024560250/ANANTAPUR CERAMI,,43247.36,1148340405.49,S18465252,ICICI
TXN00004151,03/06/26,IMPS-300000004096-RAJKOT CONTAINERS PVT LTD-KKBK,,203607.15,1148544012.64,3641151892,HDFC
TXN00004152,11/06/26,UPI-MANGALORE LOGISTICS-MANGALOREL@IBL-300000004097,,33729.00,1148577741.64,2599255810,HDFC
TXN00004153,06/08/26,NEFT CR-HDFC0002341-DEHRADUN PAPER MILLS-UTR2558289251,,75437.30,1148653178.94,8233382941,HDFC
TXN00004154,08-07-2026,RTGS/ICICR52024560617/hosur  castings llp,,279688.68,1148932867.62,S23723967,ICICI
TXN00004155,29-07-2026,RTGS/ICICR52024117949/GODAVARI FER,,218097.60,1149150965.22,S41262767,ICICI
TXN00004156,25-06-2026,NEFT/ICICR52024117712/Surat Fertilisers Private Limited,,59792.39,1149210757.61,S65557329,ICICI
TXN00004157,18-06-2026,UPI/300000004102/CDP/cuttackdis@ibl,,10256.75,1149221014.36,S18873549,ICICI
TXN00004158,25-08-2026,BIL/ONL/300000004103/HBL,,393242.73,1149614257.09,S14668852,ICICI
TXN00004159,29-07-2026,UPI/9471278841/Payment from/trichytext@okhdfcbank/ICIC,,201968.85,1149816225.94,S87088553,ICICI
TXN00004160,19/07/26,IMPS-5152233423-SURAT GARMENTS PRIVATE LIMITED-HDFC,,91645.49,1149907871.43,3396272759,HDFC
TXN00004161,06/06/26,NEFT CR-HDFC0000123-SOLAPUR ELEC-UTR300000004106,,283806.90,1150191678.33,5601707704,HDFC
TXN00004162,18-06-2026,BIL/ONL/300000004107/ADL/,,282575.91,1150474254.24,S32846056,ICICI
TXN00004163,21/06/26,IMPS-2739954579-KAKINADA PLASTIC-KKBK,,182750.00,1150657004.24,5972189439,HDFC
TXN00004164,17/08/26,NEFT CR-HDFC0009812-JABALPURCONSTRUCTIONSPRIVATELIMITED-UTR300000004109/,,181589.75,1150838593.99,8585662524,HDFC
TXN00004165,18-06-2026,NEFT/ICICR52024117554/NAGPUR TRADERS IND,,389765.16,1151228359.15,S61620317,ICICI
TXN00004166,18-08-2026,NEFT-ICICR52023994630-Kakinada Pharmac,,119680.84,1151348039.99,S91698205,ICICI
TXN00004167,12/07/26,NEFT CR-HDFC0002341-AURANGABAD HOSPITA-UTR6297103043,,123404.85,1151471444.84,9880308958,HDFC
TXN00004168,29-08-2026,UPI/300000004113/MDL/meerutdiag@apl,,121392.50,1151592837.34,S97027357,ICICI
TXN00004169,04/06/26,NEFT-HDFC0000123-PANIPAT HOSPITALITY-6747559037,,201496.69,1151794334.03,9030153201,HDFC
TXN00004170,12/08/26,NEFT-HDFC0000123-PANIPAT FERT-3074148269-,,203979.81,1151998313.84,1383402658,HDFC
TXN00004171,09/06/26,UPI-BELGAUM CERAMICS PVT LTD-BELGAUMCER@YBL-7570576716-PAYMENT FROM BCP,,147072.00,1152145385.84,4619021998,HDFC
TXN00004172,08-06-2026,NEFT-ICICR52023081424-Hubli Plastics And Company,,145058.25,1152290444.09,S33484612,ICICI
TXN00004173,08/06/26,NEFT CR-HDFC0009812-TRICHY CASTINGS  LLP-UTR9225215121,,317190.04,1152607634.13,4625443225,HDFC
TXN00004174,22/07/26,NEFT-HDFC0000123-ERNAKULAM SPINNERS LLP-1098582871,,291077.10,1152898711.23,9850139588,HDFC
TXN00004175,27/07/26,NEFT CR-HDFC0000123-INDORE LOGISTICS P-UTR2496190627,,152933.60,1153051644.83,7441857941,HDFC
TXN00004176,10/08/26,RTGS-HDFC0009812-BELGAUM PRINTERS PVT LTD-300000004121,,93831.50,1153145476.33,5335005127,HDFC
TXN00004177,25-08-2026,BIL/ONL/300000004122/CFP,,207767.41,1153353243.74,S23733929,ICICI
TXN00004178,11/08/26,NEFT CR-HDFC0000123-HUBLI MOTORS PRIVATE LIMITED-UTR300000004123,,50851.31,1153404095.05,7760065826,HDFC
TXN00004179,16/08/26,ACH C-KANPUR SPINNERS-300000004124,,72642.00,1153476737.05,5892002779,HDFC
TXN00004180,13-06-2026,NEFT-ICICR52024560610-KANPUR ENGINEERING  PVT LTD,,374465.38,1153851202.43,S93048850,ICICI
TXN00004181,19-08-2026,RTGS/ICICR52023994670/Madurai Spinners  Llp,,295329.15,1154146531.58,S53936844,ICICI
TXN00004182,13/07/26,NEFT CR-HDFC0002341-CUTTACK ELECTRIC-UTR300000004127,,127089.50,1154273621.08,5065945302,HDFC
TXN00004183,21-08-2026,NEFT-ICICR52024560765-LUDHIANA BEARINGS LIMITED,,216529.00,1154490150.08,S79015369,ICICI
TXN00004184,21-07-2026,NEFT-ICICR52024560404-MANGALORE MOTORS PRIVATE LIMITED,,89381.50,1154579531.58,S95809677,ICICI
TXN00004185,18-06-2026,UPI/300000004130/Payment from/siliguribe@ybl/UTIB,,172262.70,1154751794.28,S22554020,ICICI
TXN00004186,09-08-2026,NEFT-ICICR52024560178-BELGAUM CAST,,67352.60,1154819146.88,S61730135,ICICI
TXN00004187,26/07/26,IMPS-5558754116-INDORE BEARINGS LIMITED-UTIB,,241004.00,1155060150.88,2418909124,HDFC
TXN00004188,25/06/26,UPI-NASHIK INDUS-NASHIKINDU@YBL-9180262511-PAYMENT FROM NII,,278587.20,1155338738.08,2065505380,HDFC
TXN00004189,17/07/26,UPI-ANANTAPUR HA-ANANTAPURH@IBL-300000004134-PAYMENT FROM AHL,,81234.38,1155419972.46,7480200597,HDFC
TXN00004190,04/07/26,NEFT-HDFC0002341-JAMNAGAR  ENT-3686963846,,128881.35,1155548853.81,1062178093,HDFC
TXN00004191,26/08/26,UPI-NASHIK MEDIA-NASHIKMEDI@YBL-300000004136,,151537.20,1155700391.01,4753081356,HDFC
TXN00004192,28/08/26,NEFT-HDFC0000123-TIRUPUR CASTINGS-5822834694,,27570.00,1155727961.01,2315245923,HDFC
TXN00004193,01/07/26,RTGS-HDFC0002341-LUDHIANA PLA-300000004138,,87827.95,1155815788.96,1165769817,HDFC
TXN00004194,13-07-2026,UPI/300000004139/Payment from/jodhpuragr@apl/HDFC,,212606.70,1156028395.66,S51331562,ICICI
TXN00004195,03-06-2026,NEFT-ICICR52023081253-CHANDRAPUR P,,102167.20,1156130562.86,S65221021,ICICI
TXN00004196,21-07-2026,NEFT/ICICR52024560505/MADURAI REFRACTORIES LIMITED,,24078.13,1156154640.99,S57974824,ICICI
TXN00004197,06/08/26,RTGS-HDFC0002341-KRISHNA PHARMACEUT-300000004142,,5824.19,1156160465.18,9378038333,HDFC
TXN00004198,04/08/26,ACH C-PANIPAT MEDIA PVT LTD-300000004143,,169822.25,1156330287.43,8546172339,HDFC
TXN00004199,18/07/26,RTGS-HDFC0002341-GANDHINAGAR GARMENTS P LTD-300000004144,,30287.60,1156360575.03,3173048621,HDFC
TXN00004200,11-08-2026,UPI/300000004145/Payment from/mangaloree@ybl/ICIC,,195986.80,1156556561.83,S45235914,ICICI
TXN00004201,08/08/26,ACH C-NARMADA PRINTERS PVT-300000004146,,273064.49,1156829626.32,5374772316,HDFC
TXN00004202,01/08/26,NEFT CR-HDFC0002341-MYSORE CABLES P LTD-UTR300000004147,,70425.05,1156900051.37,5207774585,HDFC
TXN00004203,20-08-2026,BIL/ONL/300000004148/JII,,1068.00,1156901119.37,S99198162,ICICI
TXN00004204,26-07-2026,NEFT-ICICR52024560837-COIMBATORE PHARMACEUTICALS INDIA PRIVATE LIMITED,,40740.71,1156941860.08,S83441766,ICICI
TXN00004205,14-08-2026,UPI/7980840817/KFP/kolhapurfe@ibl,,23107.25,1156964967.33,S47266917,ICICI
TXN00004206,21-07-2026,MMT/IMPS/5373473159/TIRUPUR AGRO EXPORTS PRIVATE LIMITED/UTIB ,,331442.44,1157296409.77,S76609885,ICICI
TXN00004207,09/06/26,IMPS-300000004152-TRICHY POLYMERS PRIVATE LIMITED-HDFC,,146724.50,1157443134.27,3095203699,HDFC
TXN00004208,09/07/26,UPI-NARMADA TRADERS INDIA PRIVATE LIMITED-NARMADATRA@OKAXIS-300000004153-PAYMENT FROM NTI,,128715.19,1157571849.46,3253630209,HDFC
TXN00004209,18-07-2026,RTGS/ICICR52023994237/Cuttack Industries India  Private Limited,,298036.35,1157869885.81,S42332506,ICICI
TXN00004210,26/07/26,UPI-RAJKOT TRANSPORT AND COMPANY-RAJKOTTRAN@APL-7973806904-,,34340.81,1157904226.62,1935353117,HDFC
TXN00004211,16-06-2026,NEFT-ICICR52023994202-CHENNAIINDUSTRIESINDIAPRIVATELIMITED,,80025.60,1157984252.22,S81022020,ICICI
TXN00004212,29/08/26,NEFT CR-HDFC0002341-NASHIK SOFTWARE SERVICES PRIVATE LIMITED-UTR300000004157,,51660.75,1158035912.97,6620972570,HDFC
TXN00004213,11-08-2026,BIL/ONL/3703539681/BSS,,87725.75,1158123638.72,S87326081,ICICI
TXN00004214,23/08/26,IMPS-4183373780-CUTTACKMOTORSPRIVATELIMITED-ICIC,,297806.99,1158421445.71,6118780979,HDFC
TXN00004215,05/07/26,NEFT-HDFC0004567-NASHIKDIAGNOSTICSLIMITED-300000004160,,148202.25,1158569647.96,2538468793,HDFC
TXN00004216,08-08-2026,NEFT/ICICR52023994835/AURANGABADDIAGNOSTICSLIMITED,,231167.24,1158800815.20,S84295550,ICICI
TXN00004217,10/06/26,NEFT-HDFC0009812-ANANTAPUR FOODS PVT LTD-300000004162,,47228.63,1158848043.83,2350455204,HDFC
TXN00004218,17-08-2026,MMT/IMPS/300000004163/Chandrapur Pharmaceuticals India Pvt/KKBK ,,179721.00,1159027764.83,S41610048,ICICI
TXN00004219,07/08/26,UPI-PANIPAT METALS LIMITED-PANIPATMET@OKAXIS-9461542706-PAYMENT FROM PML,,372006.75,1159399771.58,3601232996,HDFC
TXN00004220,04-06-2026,NEFT/ICICR52023994903/jamnagar software services private limited,,131257.50,1159531029.08,S81131853,ICICI
TXN00004221,02/07/26,IMPS-300000004166-JODHPUR DIAGNOSTICS-KKBK,,365830.01,1159896859.09,7053704359,HDFC
TXN00004222,11/08/26,ACH C-RAJKOT SPINN-300000004167,,306068.85,1160202927.94,4951774490,HDFC
TXN00004223,19/08/26,NEFT-HDFC0002341-COIMBATORE CABLES PRIVATE LIMITED-300000004168,,417100.10,1160620028.04,4774832314,HDFC
TXN00004224,04/08/26,UPI-BELGAUM AUTO COMPONENTS PVT LTD-BELGAUMAUT@IBL-9206824626,,29656.75,1160649684.79,8848257198,HDFC
TXN00004225,28/08/26,NEFT CR-HDFC0004567-KANPUR CHEMICALS INDIA-UTR1938597893,,65782.13,1160715466.92,2689728588,HDFC
TXN00004226,07/08/26,NEFT CR-HDFC0002341-ANANTAPUR PAPER MILLS PVT LTD-UTR1345497247,,57125.39,1160772592.31,1640059673,HDFC
TXN00004227,26-08-2026,NEFT-ICICR52023081269-Mysore Logistics Private Limited-,,16925.60,1160789517.91,S60424676,ICICI
TXN00004228,15/06/26,IMPS-9081764105-COIMBATORE DIAGNOSTI-KKBK,,60992.10,1160850510.01,4347058218,HDFC
TXN00004229,29-08-2026,BIL/ONL/300000004174/TDP,,152940.00,1161003450.01,S54543171,ICICI
TXN00004230,24/08/26,ACH C-INDORE TEXTILES PVT LTD-300000004175,,150447.00,1161153897.01,8773035759,HDFC
TXN00004231,24/06/26,ACH C-UDAIPURDIAGNOSTICSLIMITED-300000004176,,341414.25,1161495311.26,3359724438,HDFC
TXN00004232,10/07/26,UPI-AURANGABAD CONSTRUCTIONS PRIVATE LIMITED-AURANGABAD@APL-300000004177-PAYMENT FROM ACP,,208790.50,1161704101.76,4982069200,HDFC
TXN00004233,07-08-2026,MMT/IMPS/1270597733/Belgaum Cables P/ICIC,,164737.40,1161868839.16,S51328948,ICICI
TXN00004234,20-06-2026,UPI/4805990411/Payment from/raipurcont@okaxis/ICIC,,356255.83,1162225094.99,S85505015,ICICI
TXN00004235,26/08/26,IMPS-300000004180-BHILAIFABRICATORSANDCOMPANY-AXIS,,86009.25,1162311104.24,1526004804,HDFC
TXN00004236,02-06-2026,UPI/8175056058/Payment from/nashikpack@okaxis/SBIN-,,119331.08,1162430435.32,S20618731,ICICI
TXN00004237,26-07-2026,UPI/1721610124/CPP/cuttackpri@ibl,,171294.00,1162601729.32,S52381395,ICICI
TXN00004238,17/07/26,NEFT CR-HDFC0004567-GWALIOR MOTORS PRIVA-UTR300000004183,,1564.20,1162603293.52,2711973306,HDFC
TXN00004239,19-07-2026,UPI/300000004184/Payment from/krishnaind@apl/KKBK,,142358.40,1162745651.92,S55066165,ICICI
TXN00004240,20/06/26,IMPS-300000004185-MANGALORE POLYMERS PRIVATE LIMITED-HDFC,,2061.60,1162747713.52,7493926494,HDFC
TXN00004241,07-06-2026,BIL/ONL/300000004186/LTP,,6992.50,1162754706.02,S16843836,ICICI
TXN00004242,09/06/26,IMPS-300000004187-NARMADA TRANSPORT AN-SBIN,,29397.00,1162784103.02,1370452535,HDFC
TXN00004243,16-08-2026,BIL/ONL/300000004188/CLP,,282309.00,1163066412.02,S92743524,ICICI
TXN00004244,22-08-2026,NEFT/ICICR52024117275/Dhanbad Engineering,,63836.40,1163130248.42,S22602897,ICICI
TXN00004245,14-06-2026,NEFT/ICICR52024117629/MADURAI ENTERPRISES,,175313.70,1163305562.12,S44459607,ICICI
TXN00004246,04-08-2026,MMT/IMPS/300000004191/NARMADA PLASTICS AND COMPANY/ICIC,,132454.10,1163438016.22,S31472545,ICICI
TXN00004247,16/07/26,ACH C-TIRUPUR  ENTERPRI-4948574735,,176580.20,1163614596.42,3439022113,HDFC
TXN00004248,30-06-2026,MMT/IMPS/4018108641/coimbatore electricals/AXIS,,177844.88,1163792441.30,S48188660,ICICI
TXN00004249,30/07/26,ACH C-ERNAKULAM HA-300000004194,,263217.80,1164055659.10,9389210986,HDFC
TXN00004250,09-06-2026,UPI/6090079244/CSS/coimbatore@okhdfcbank,,164235.75,1164219894.85,S31218793,ICICI
TXN00004251,14/07/26,IMPS-300000004196-HOSUR ENTERPRISES INDIA PRIVATE LIMITED-ICIC,,212675.06,1164432569.91,6821902148,HDFC
TXN00004252,25-07-2026,UPI/5643012975/Payment from/bhopalgarm@okaxis/SBIN/ ,,261264.00,1164693833.91,S29405087,ICICI
TXN00004253,27-07-2026,MMT/IMPS/300000004198/PANIPAT DISTRIBUTORS PRIVATE LIMITED/KKBK,,136316.20,1164830150.11,S25990732,ICICI
TXN00004254,04-07-2026,NEFT-ICICR52024117412-HOSUR GARMEN,,215919.00,1165046069.11,S23534415,ICICI
TXN00004255,04/08/26,UPI-BELGAUMPACKAGINGLLP-BELGAUMPAC@PAYTM-300000004200,,146089.50,1165192158.61,1653290380,HDFC
TXN00004256,06/06/26,UPI-BHOPAL CASTINGS LLP-BHOPALCAST@PAYTM-300000004201,,247215.50,1165439374.11,7985608025,HDFC
TXN00004257,17-06-2026,UPI/2632352538/KDL/kanpurdiag@apl,,29632.50,1165469006.61,S75084715,ICICI
TXN00004258,28-06-2026,NEFT/ICICR52024560710/BHAVNAGARLOGISTICSPRIVATELIMITED,,58561.50,1165527568.11,S78378036,ICICI
TXN00004259,24-08-2026,UPI/300000004204/Payment from/cuttacksof@ibl/HDFC,,58933.88,1165586501.99,S77031276,ICICI
TXN00004260,30-06-2026,UPI/300000004205/Payment from/kanpurente@okhdfcbank/HDFC,,109353.14,1165695855.13,S97786516,ICICI
TXN00004261,20/06/26,UPI-BHAVNAGAR POLYMERS PRIVATE LIMITED-BHAVNAGARP@IBL-300000004206-PAYMENT FROM BPP,,57310.13,1165753165.26,2423746057,HDFC
TXN00004262,11/08/26,UPI-ANANTAPUR  PACKAGING-ANANTAPURP@IBL-7446936018,,189851.50,1165943016.76,7927608930,HDFC
TXN00004263,30/07/26,UPI-SALEM METALS LIMITED-SALEMMETAL@PAYTM-300000004208,,230203.79,1166173220.55,4166384981,HDFC
TXN00004264,25/07/26,UPI-MANGALORE ME-MANGALOREM@OKAXIS-300000004209,,424408.19,1166597628.74,3590062674,HDFC
TXN00004265,23-08-2026,NEFT-ICICR52023994937-Dehradun Diagnostics Pvt/ ,,106635.50,1166704264.24,S33980017,ICICI
TXN00004266,30/07/26,UPI-HOSUR DIAGNOSTICS-HOSURDIAGN@YBL-300000004211,,348262.49,1167052526.73,1384077186,HDFC
TXN00004267,14-07-2026,RTGS/ICICR52023994678/PANIPAT HOSPITALITY,,8068.40,1167060595.13,S47548236,ICICI
TXN00004268,28-08-2026,MMT/IMPS/300000004213/HUBLICERAMICSPVTLTD/SBIN,,325098.94,1167385694.07,S75316426,ICICI
TXN00004269,01-07-2026,NEFT-ICICR52023081347-Kakinada Industries India,,221526.00,1167607220.07,S10610789,ICICI
TXN00004270,18/06/26,ACH C-MYSORE PAPER MILLS PVT LTD-300000004215,,405710.95,1168012931.02,3967617155,HDFC
TXN00004271,16/08/26,NEFT CR-HDFC0004567-JABALPUR COLD STORAGE AND COMPANY-UTR300000004216,,81861.59,1168094792.61,8054279176,HDFC
TXN00004272,20-07-2026,UPI/300000004217/Payment from/raipurcont@ybl/KKBK,,80524.20,1168175316.81,S33968436,ICICI
TXN00004273,02/06/26,NEFT CR-HDFC0004567-JAMNAGAR HOSPITA-UTR300000004218,,245250.50,1168420567.31,7697949256,HDFC
TXN00004274,20/06/26,UPI-JODHPURINDUSTRIESINDIAPRIVATELIMITED-JODHPURIND@APL-4324866634-PAYMENT FROM JII,,309267.40,1168729834.71,7808244611,HDFC
TXN00004275,12/06/26,UPI-CHENNAI INDU-CHENNAIIND@IBL-3538963587,,200469.95,1168930304.66,8066155360,HDFC
TXN00004276,06-06-2026,UPI/300000004221/SPL/salempacka@okhdfcbank,,45614.63,1168975919.29,S71009172,ICICI
TXN00004277,01-08-2026,UPI/2009495746/CBL/calicutbea@apl,,353532.43,1169329451.72,S14775597,ICICI
TXN00004278,28-08-2026,BIL/ONL/6234250623/GSS/,,4046.80,1169333498.52,S47536830,ICICI
TXN00004279,18-07-2026,NEFT-ICICR52023994294-TRICHY AUTO COMPONENTS PVT LTD,,205126.79,1169538625.31,S69780921,ICICI
TXN00004280,10-06-2026,NEFT-ICICR52023081112-salem logistics,,36187.20,1169574812.51,S46820876,ICICI
TXN00004281,23/06/26,NEFT-HDFC0009812-HOSURCERAMICSPVTLTD-300000004226,,363342.70,1169938155.21,6426356499,HDFC
TXN00004282,20-07-2026,UPI/300000004227/Payment from/dehradundi@okhdfcbank/KKBK,,367962.88,1170306118.09,S83993365,ICICI
TXN00004283,22/08/26,ACH C-JAMNAGAR CONSTRUCTIONS PRIVATE  LIMITED-2884094452,,194094.94,1170500213.03,5765520327,HDFC
TXN00004284,16-06-2026,UPI/300000004229/KRL/kanpurrefr@paytm,,56334.00,1170556547.03,S11510422,ICICI
TXN00004285,04-08-2026,RTGS/ICICR52024560850/Chennai Fertilis,,174632.00,1170731179.03,S54739341,ICICI
TXN00004286,18/08/26,UPI-SALEM CONSTRUCTIONS PRIVATE LIMITED-SALEMCONST@YBL-300000004231,,151836.59,1170883015.62,8781377793,HDFC
TXN00004287,12-06-2026,UPI/300000004232/Payment from/dhanbadspi@apl/KKBK,,276576.40,1171159592.02,S85452051,ICICI
TXN00004288,05-08-2026,UPI/300000004233/KIA/krishnainf@okhdfcbank,,92379.00,1171251971.02,S25768626,ICICI
TXN00004289,08-07-2026,MMT/IMPS/3477545388/Rajkot Handicrafts Llp/AXIS,,78240.60,1171330211.62,S44220125,ICICI
TXN00004290,17-08-2026,UPI/300000004235/Payment from/kolhapuren@ybl/SBIN,,5500.65,1171335712.27,S95538878,ICICI
TXN00004291,02-07-2026,UPI/4013804735/GDL/gandhinaga@ybl,,242261.44,1171577973.71,S28686986,ICICI
TXN00004292,02-07-2026,UPI/300000004237/SLP/salemlogis@okhdfcbank,,163640.99,1171741614.70,S59793798,ICICI
TXN00004293,13-07-2026,MMT/IMPS/9944680668/Amravati Software Services Private Limited/SBIN,,207659.99,1171949274.69,S43728235,ICICI
TXN00004294,25-06-2026,UPI/300000004239/Payment from/hublicolds@paytm/HDFC,,152656.00,1172101930.69,S63477839,ICICI
TXN00004295,07/07/26,NEFT CR-HDFC0002341-ANANTAPURCONSTRUCTIONSPRIVATELIMITED-UTR300000004240,,37568.00,1172139498.69,8262491951,HDFC
TXN00004296,12-07-2026,RTGS/ICICR52023081383/KANPUR METALS LI ,,297901.79,1172437400.48,S24873052,ICICI
TXN00004297,25/08/26,RTGS-HDFC0004567-VARANASI CAS-300000004242 ,,14270.00,1172451670.48,1001073081,HDFC
TXN00004298,08/06/26,UPI-MADURAI SPINNERS L-MADURAISPI@APL-300000004243-PAYMENT FROM MSL,,42851.00,1172494521.48,5850137625,HDFC
TXN00004299,29/07/26,UPI-KANPUR SOFTWARE-KANPURSOFT@OKAXIS-1500958420,,50738.99,1172545260.47,9626993422,HDFC
TXN00004300,25-08-2026,UPI/300000004245/NPM/narmadapap@ibl,,94989.20,1172640249.67,S61873499,ICICI
TXN00004301,16-08-2026,NEFT-ICICR52024117288-Mysore Polymers Private  Limited,,158015.90,1172798265.57,S20807124,ICICI
TXN00004302,17-08-2026,NEFT-ICICR52023994188-jodhpurdiagnosticslimited,,242782.95,1173041048.52,S67192123,ICICI
TXN00004303,13-07-2026,NEFT/ICICR52023081997/cuttack fert,,153868.28,1173194916.80,S51342101,ICICI
TXN00004304,03/07/26,UPI-JABALPURTEXTILESPVTLTD-JABALPURTE@OKAXIS-300000004249,,37766.70,1173232683.50,5269133543,HDFC
TXN00004305,15/07/26,NEFT-HDFC0004567-VARANASI BEARINGS LIMITED-300000004250,,365290.69,1173597974.19,6345852933,HDFC
TXN00004306,26/06/26,NEFT-HDFC0009812-MANGALORE CONTAINERS PVT LTD-300000004251,,209005.23,1173806979.42,1110251845,HDFC
TXN00004307,03-08-2026,BIL/ONL/300000004252/CLP/,,331483.00,1174138462.42,S77179396,ICICI
TXN00004308,13/07/26,IMPS-300000004253-BHILAI PHARMACEUTI-HDFC,,227316.50,1174365778.92,4845529215,HDFC
TXN00004309,04-06-2026,RTGS/ICICR52024117157/ERNAKULAM CASTINGS LLP/ ,,1169.25,1174366948.17,S36437201,ICICI
TXN00004310,19/08/26,IMPS-4889359901-JODHPUR AGRO EXPORTS PRIVATE LIMITED-SBIN,,166940.50,1174533888.67,4423584679,HDFC
TXN00004311,09/06/26,NEFT-HDFC0009812-JABALPUR POLYMERS PR-300000004256,,136137.38,1174670026.05,7675836268,HDFC
TXN00004312,21-07-2026,NEFT-ICICR52024117561-TIRUPUR METALS L,,108200.70,1174778226.75,S17213978,ICICI
TXN00004313,29/08/26,UPI-NAGPUR REFRACTORIES LIMITED-NAGPURREFR@PAYTM-4029241613,,84687.00,1174862913.75,4361704456,HDFC
TXN00004314,21-08-2026,UPI/8816798528/Payment from/udaipurele@okhdfcbank/ICIC/,,22260.75,1174885174.50,S20569349,ICICI
TXN00004315,19-07-2026,NEFT/ICICR52023994302/NASHIK AGRO EXPORTS,,77108.60,1174962283.10,S86427973,ICICI
TXN00004316,30-06-2026,UPI/9990679333/GPP/gunturprin@ibl,,49275.50,1175011558.60,S32002793,ICICI
TXN00004317,09-06-2026,NEFT/ICICR52023081862/JODHPUR AGRO EXPOR,,421189.45,1175432748.05,S12939838,ICICI
TXN00004318,25-06-2026,UPI/2934894843/Payment from/kanpurpoly@apl/ICIC,,156206.25,1175588954.30,S67669835,ICICI
TXN00004319,03/06/26,NEFT-HDFC0000123-LUDHIANA AGR-300000004264,,169155.31,1175758109.61,1732721908,HDFC
TXN00004320,24-08-2026,UPI/300000004265/Payment from/godavarisp@paytm/HDFC,,130258.70,1175888368.31,S24295972,ICICI
TXN00004321,29/06/26,UPI-GANDHINAGAR CONSTRUCTIONS  PRIVATE LIMITED-GANDHINAGA@OKAXIS-1315618500,,194106.40,1176082474.71,9419088051,HDFC
TXN00004322,03-07-2026,NEFT/ICICR52023994287/Meerut Textiles,,277817.40,1176360292.11,S79267644,ICICI
TXN00004323,22-07-2026,NEFT-ICICR52023081282-GUNTUR CASTINGS,,382373.56,1176742665.67,S60745946,ICICI
TXN00004324,11-06-2026,UPI/9137661348/Payment from/bhopalmedi@okhdfcbank/AXIS,,287866.95,1177030532.62,S14388187,ICICI
TXN00004325,02-08-2026,UPI/4718606389/BML/bhavnagarm@okhdfcbank,,298225.80,1177328758.42,S98259722,ICICI
TXN00004326,27-08-2026,NEFT/ICICR52023081719/Trichy Chemicals/ ,,150105.50,1177478863.92,S26959116,ICICI
TXN00004327,19-08-2026,BIL/ONL/300000004272/RCI,,236140.13,1177715004.05,S33255745,ICICI
TXN00004328,13-06-2026,BIL/ONL/300000004273/MEI,,146998.80,1177862002.85,S66474609,ICICI
TXN00004329,08-07-2026,BIL/ONL/300000004274/KCL,,87392.99,1177949395.84,S30055725,ICICI
TXN00004330,31-07-2026,UPI/2983982686/BAC/belgaumaut@okaxis,,157441.20,1178106837.04,S25059330,ICICI
TXN00004331,04-08-2026,RTGS/ICICR52024560565/JALANDHAR TEXTIL,,110003.99,1178216841.03,S35603346,ICICI
TXN00004332,12-08-2026,UPI/300000004277/Payment from/mangalorea@apl/UTIB,,22336.60,1178239177.63,S24036763,ICICI
TXN00004333,25/07/26,UPI-HALDIA CASTINGS-HALDIACAST@APL-300000004278,,143488.95,1178382666.58,8968230609,HDFC
TXN00004334,16-06-2026,NEFT-ICICR52023081725-Narmada Cold Storage And Company,,47586.50,1178430253.08,S90229496,ICICI
TXN00004335,10-08-2026,UPI/300000004280/EFP/ernakulamf@okhdfcbank,,221109.65,1178651362.73,S24569958,ICICI
TXN00004336,09-07-2026,BIL/ONL/300000004281/JBL,,33990.65,1178685353.38,S31789070,ICICI
TXN00004337,28-07-2026,UPI/300000004282/Payment from/solapurfer@okaxis/AXIS,,91140.40,1178776493.78,S54481270,ICICI
TXN00004338,13/07/26,ACH C-HALDIA HANDICRAFTS LLP-300000004283 ,,282866.63,1179059360.41,7053751417,HDFC
TXN00004339,29-08-2026,UPI/3083712878/BAC/belgaumaut@ybl,,189012.50,1179248372.91,S13489761,ICICI
TXN00004340,11/06/26,ACH C-UDAIPUR REFRACTORIES-300000004285,,151719.30,1179400092.21,4145743557,HDFC
TXN00004341,12-07-2026,BIL/ONL/300000004286/STA,,263679.35,1179663771.56,S52873771,ICICI
TXN00004342,25/06/26,UPI-HOSUR REFRACTORIES-HOSURREFRA@OKHDFCBANK-300000004287-PAYMENT FROM HRL,,335183.25,1179998954.81,7319483709,HDFC
TXN00004343,23-07-2026,BIL/ONL/5885489559/TMP,,173381.50,1180172336.31,S25977677,ICICI
TXN00004344,19-08-2026,BIL/ONL/5477009265/HDL,,165989.40,1180338325.71,S85546766,ICICI
TXN00004345,19/08/26,NEFT-HDFC0002341-LUDHIANA  CERAMICS PVT LTD-300000004290,,17874.00,1180356199.71,6615390753,HDFC
